Waterpoint,zebra,wildebeest,oryx,eland,elephant,impala,rhino,giraffe,kudu,springbok,time_range_days,RAI_zebra,RAI_wildebeest,RAI_oryx,RAI_eland,RAI_elephant,RAI_impala,RAI_rhino,RAI_giraffe,RAI_kudu,RAI_springbok,Woody.fraction,Herbaceous.fraction,Bare.fraction,Site,Area..ha.,Week,Grazing_units_absolute,Browsing_units_absolute,Grazing_percentage_zebra,Browsing_percentage_zebra,Grazing_percentage_wildebeest,Browsing_percentage_wildebeest,Grazing_percentage_oryx,Browsing_percentage_oryx,Grazing_percentage_eland,Browsing_percentage_eland,Grazing_percentage_elephant,Browsing_percentage_elephant,Grazing_percentage_impala,Browsing_percentage_impala,Grazing_percentage_rhino,Browsing_percentage_rhino,Grazing_percentage_giraffe,Browsing_percentage_giraffe,Grazing_percentage_kudu,Browsing_percentage_kudu,Grazing_percentage_springbok,Browsing_percentage_springbok,Grazing_units_per_1000ha,Browsing_units_per_1000ha
B8,8,4,8,7,19,51,12,6,11,0,7.218078704,1.108328175,0.554164088,1.108328175,0.969787154,2.632279417,7.065592119,1.662492263,0.831246132,1.523951241,0,0.51847047,0.38638505,0.095144555,B8,1764.235705,44,12.34400505,42.93940434,11.04377104,0.283925921,3.905723907,0.206491579,7.452300782,0.87758921,7.856341193,2.755372009,58.42873177,67.98412596,8.013468014,3.620055494,1.616161616,13.97689875,0.202020202,7.278828163,1.481481481,3.016712911,0,0,18.10836207,46.94349094
B7,5,3,51,8,13,127,7,3,82,0,7.214305556,0.693067401,0.41584044,7.069287488,1.108907841,1.801975242,17.60391198,0.970294361,0.41584044,11.36630537,0,0.64781314,0.19702637,0.15516056,B7,2105.926546,44,17.08549756,42.48364553,4.98945319,0.179451206,2.117475253,0.156611961,34.34204122,5.6576071,6.49034561,3.184443212,28.89826383,47.03905511,14.42479312,9.116121245,0.681486289,8.24496721,0.073016388,3.680381085,7.9831251,22.74136187,0,0,41.17750757,31.14073112
B4,78,38,3,3,10,110,9,19,26,3,7.211851852,10.81552999,5.269104355,0.415981923,0.415981923,1.386606409,15.2526705,1.247945768,2.634552177,3.605176664,0.415981923,0.6316539,0.2673118,0.101034164,B4,5438.99848,51,25.2487161,38.99414543,52.68823109,3.050992106,18.155857,2.162008392,1.367455655,0.362705355,1.647536933,1.301472158,15.04750398,39.43531754,8.457356253,8.60536235,0.593113296,11.55323234,0.313032017,25.4035986,1.71343841,7.858616031,0.016475369,0.266695114,17.36609735,11.35014181
B14,4,1,2,0,7,21,3,4,7,0,7.211840278,0.554643454,0.138660863,0.277321727,0,0.970626044,2.911878133,0.41598259,0.554643454,0.970626044,0,0.39439645,0.39619225,0.20941132,B14,1196.438789,18,4.283234072,15.9945306,15.92748463,0.381447768,2.816445443,0.138708279,5.373907416,0.589510187,0,0,62.09129168,67.29952319,9.517643253,4.005201562,1.165425703,9.388816638,0.388475235,13.03857825,2.719326643,5.158214131,0,0,9.03598181,33.89596615
B8,5,8,3,2,17,9,12,5,11,0,7.210578704,0.693425619,1.10948099,0.416055371,0.277370248,2.357647104,1.248166114,1.664221485,0.693425619,1.525536362,0,0.51847047,0.38638505,0.095144555,B8,1764.235705,31,9.47912821,37.06637303,8.997805415,0.205784413,10.18288222,0.478916451,3.643013896,0.381636547,2.926115586,0.912934487,68.14923189,70.53915516,1.843452816,0.740823886,2.106803218,16.20832865,0.219458669,7.034085383,1.931236284,3.498335018,0,0,13.90565582,40.52280122
B10,26,10,15,4,12,41,25,27,35,0,7.209224537,3.606490527,1.387111741,2.080667612,0.554844696,1.664534089,5.687158139,3.467779353,3.745201701,4.854891094,0,0.42945632,0.3802739,0.19026981,B10,1033.385621,22,14.39267142,52.44114648,30.82112568,0.756493678,8.384734001,0.423213247,11.99884349,1.348992224,3.855050113,1.290800401,31.68851195,35.20076178,5.531996917,2.385864678,2.891287587,23.87187219,0.780647648,26.8528805,4.047802622,7.869121304,0,0,36.62540855,118.1655186
B2,1,1,7,2,9,9,13,4,11,0,7.205162037,0.138789384,0.138789384,0.971525687,0.277578768,1.249104455,1.249104455,1.804261991,0.555157536,1.526683223,0,0.6990765,0.2138661,0.087057345,B2,1237.187186,23,5.389191777,24.73226821,3.167653878,0.061728395,2.24053567,0.089786757,14.96265773,1.335578002,5.150656713,1.369248037,63.50759721,56.010101,3.244913726,1.111111111,4.017512234,26.335578,0.309039403,8.439955112,3.399433428,5.24691358,0,0,20.367901,28.59590405
B1,57,4,20,60,6,37,37,9,56,0,7.193842593,7.923442759,0.556031071,2.780155354,8.340466062,0.834046606,5.143287405,5.143287405,1.251069909,7.784434991,0,0.6375721,0.23959127,0.12283663,B1,3170.345282,39,25.47178335,52.35032531,38.26129666,1.664896442,1.899148658,0.169941583,9.059157389,1.805629315,32.74394237,19.43706851,8.971840208,17.66861391,2.826893691,2.161444504,2.423051736,35.46733935,0.147347741,8.985661177,3.667321545,12.6394052,0,0,33.53372503,25.89903108
B4,47,8,23,6,10,99,19,7,43,1,7.186898148,6.539678041,1.113136688,3.200267977,0.834852516,1.39142086,13.77506651,2.643699633,0.973994602,5.983109697,0.139142086,0.6316539,0.2673118,0.101034164,B4,5438.99848,18,19.31013869,39.79185375,41.65585819,1.807818729,5.015131864,0.447583747,13.75558438,2.734456955,4.323389538,2.559619554,19.74347889,38.7789356,9.98702983,7.615917196,1.642888024,23.98419469,0.151318634,9.203440801,3.718115002,12.78061403,0.007205649,0.087418701,13.28153666,11.58233314
B11,0,17,7,0,13,17,16,5,6,0,7.186493056,0,2.365548797,0.974049505,0,1.80894908,2.365548797,2.226398867,0.695749646,0.834899575,0,0.4955634,0.39133173,0.11310486,B11,939.6447252,20,8.542414156,32.65431389,0,0,24.09187164,1.159074445,9.464082102,1.01419014,0,0,58.02247923,61.43520689,3.876852908,1.593727362,3.127545202,24.61328674,0.244339469,8.011249839,1.17282945,2.173264584,0,0,23.23121265,70.12577259
B8,4,4,6,9,13,39,4,3,5,1,7.183206019,0.556854417,0.556854417,0.835281626,1.252922438,1.809776855,5.429330566,0.556854417,0.417640813,0.696068021,0.139213604,0.51847047,0.38638505,0.095144555,B8,1764.235705,20,8.998767378,27.43482499,7.611386139,0.223270919,5.383663367,0.3247577,7.704207926,1.03516517,13.92326732,5.571624295,55.10519802,73.15674633,8.446782179,4.35378292,0.742574257,7.327345614,0.139232673,5.723854472,0.928217822,2.156594103,0.015470297,0.126858476,13.20097789,29.9931142
B2,36,1,10,13,10,50,17,7,38,0,7.181319444,5.013006353,0.139250176,1.392501765,1.810252294,1.392501765,6.962508824,2.367253,0.974751235,5.291506706,0,0.6990765,0.2138661,0.087057345,B2,1237.187186,39,14.991674,36.93889431,41.1294817,1.492818638,0.80809957,0.060315904,7.709455695,1.281712972,12.07505109,5.978814038,25.45049229,41.80646135,6.501950585,4.146718438,1.89485417,23.13491914,0.195058517,9.921966295,4.235556381,12.17627323,0,0,56.65950378,42.70942998
B1,6,1,14,7,17,30,20,10,4,0,7.180243056,0.835626309,0.139271051,1.94979472,0.97489736,2.367607875,4.178131543,2.785421029,1.392710514,0.557084206,0,0.6375721,0.23959127,0.12283663,B1,3170.345282,20,11.25727909,44.90795054,9.130273416,0.204682897,1.076333041,0.049620096,14.37585055,1.47619786,8.660150932,2.648472631,57.62711865,58.46797954,5.19609056,2.046828965,2.969194606,22.39106838,0.371149326,11.66072259,0.593838921,1.054427043,0,0,14.82026195,22.21709989
B7,0,5,35,2,4,50,12,2,68,0,7.178425926,0,0.696531531,4.875720717,0.278612612,0.557225225,6.96531531,1.671675674,0.278612612,9.472828821,0,0.64781314,0.19702637,0.15516056,B7,2105.926546,19,8.779083417,24.95533169,0,0,6.902570612,0.446578095,46.09647731,6.642849169,3.173595679,1.362063189,17.39130435,24.7627554,11.10758489,6.140448811,2.284988892,24.18220386,0.09520787,4.197834091,12.94827039,32.26526739,0,0,21.15834043,18.29238674
B2,5,7,11,28,20,24,18,30,73,0,7.177048611,0.696665199,0.975331279,1.532663438,3.901325115,2.786660797,3.343992956,2.507994717,4.179991195,10.17131191,0,0.6990765,0.2138661,0.087057345,B2,1237.187186,20,16.6293983,70.56939802,5.152911603,0.108592639,5.102639297,0.221134102,7.649769584,0.738429948,23.46041055,6.744590111,45.91537495,43.79244985,2.815249267,1.042489338,1.8098031,12.82972674,0.754084625,22.27136313,7.339757018,12.25122414,0,0,62.84911586,81.59363781
B1,111,1,52,126,13,45,32,19,111,0,7.176574074,15.46699008,0.139342253,7.245797154,17.55712387,1.811449288,6.270401383,4.458952095,2.647502806,15.46699008,0,0.6375721,0.23959127,0.12283663,B1,3170.345282,34,51.02852645,86.27375591,37.28188745,1.972058468,0.237568608,0.02584188,11.78558751,2.85552774,34.40648808,24.8275862,9.726659565,23.28514899,1.720324404,1.598966325,1.048578684,18.65783736,0.155648398,11.53839942,3.637257312,15.23863361,0,0,67.17929998,42.68181091
B14,1,1,4,0,6,65,8,1,12,0,7.171446759,0.139441877,0.139441877,0.55776751,0,0.836651265,9.063722033,1.115535019,0.139441877,1.673302529,0,0.39439645,0.39619225,0.20941132,B14,1196.438789,22,4.655964288,17.47346166,3.683737634,0.0877823,2.605570522,0.127683345,9.94309674,1.085308436,0,0,49.23629831,53.10031125,27.25366876,11.41169899,2.875112308,23.04684382,0.089847259,3.000558605,4.312668463,8.139813262,0,0,9.822299671,37.03014987
B6,4,3,16,39,4,2,18,5,40,0,7.168564815,0.557991746,0.41849381,2.231966985,5.440419527,0.557991746,0.278995873,2.510962859,0.697489683,5.579917464,0,0.50493085,0.37326506,0.121804066,B6,1831.570135,22,10.90315872,30.20409323,6.294779935,0.203214484,3.339303994,0.221688528,16.99078813,2.512469979,49.89764586,21.9748753,14.0225179,20.48771475,0.358239509,0.203214484,2.763561925,30.01108443,0.191914023,8.682800666,6.141248722,15.70293738,0,0,15.9481915,32.659561
B3,68,4,65,33,36,160,34,16,57,0,7.165625,9.489751417,0.558220672,9.071085914,4.605320541,5.023986044,22.32882686,4.744875709,2.232882686,7.95464457,0,0.5095692,0.35029477,0.14013608,B3,1480.765,39,42.77505451,102.7502835,27.28785358,1.015931656,1.135362632,0.086924634,17.60138332,3.001616255,10.76636978,5.468102735,32.18165802,54.22467301,7.308081301,4.780854849,1.331114809,16.67051489,0.156601742,8.17091556,2.231574826,6.580466405,0,0,82.46521161,136.1738505
B4,10,6,11,17,10,149,10,14,64,1,7.16431713,1.395806442,0.837483865,1.535387086,2.372870951,1.395806442,20.79751598,1.395806442,1.954129018,8.933161227,0.139580644,0.6316539,0.2673118,0.101034164,B4,5438.99848,20,14.1283528,43.77388582,12.15174867,0.350754121,5.15708358,0.306112688,9.01995653,1.192564013,16.79509978,6.613309524,27.06974906,35.36239279,20.60857538,10.45247282,1.185536455,11.51111253,0.414937759,16.78517904,7.587433313,17.34638564,0.00987947,0.079716846,9.71749808,12.74139505
B5,5,2,4,8,6,51,6,13,44,0,7.159502315,0.698372566,0.279349026,0.558698052,1.117396105,0.838047079,7.123400169,0.838047079,1.815768671,6.145678577,0,0.51181304,0.39373097,0.094455875,B5,1813.113441,22,6.869192556,27.6122545,12.50508337,0.278213364,3.538023583,0.161869594,6.750711665,0.687945773,16.26677511,4.93702261,33.42822286,33.65875867,14.51809679,5.675552632,1.46400976,10.95654813,0.793005287,24.72558046,10.73607157,18.91850877,0,0,9.622349705,29.75538292
B7,0,10,79,0,1,75,8,8,92,0,7.15787037,0,1.397063579,11.03680228,0,0.139706358,10.47797684,1.117650863,1.117650863,12.85298493,0,0.64781314,0.19702637,0.15516056,B7,2105.926546,22,13.93570921,26.99266541,0,0,8.721804508,0.828114487,65.73433585,13.90197195,0,0,2.746867169,5.73986854,10.52631578,8.539930642,0.962406015,14.94746648,0.240601504,15.56855235,11.06766917,40.47409555,0,0,33.58624876,19.78576286
B6,2,4,12,89,12,5,42,7,53,0,7.155474537,0.27950627,0.559012541,1.677037622,12.43802903,1.677037622,0.698765676,5.869631676,0.978271946,7.406916163,0,0.50493085,0.37326506,0.121804066,B6,1831.570135,19,20.97554806,65.78040319,1.639016588,0.046739892,2.318608836,0.135970596,6.636018389,0.866812552,59.29775468,23.06826149,21.90685589,28.27338588,0.466386835,0.233699463,3.357985208,32.21228409,0.13991605,5.591790775,4.237457525,9.571055259,0,0,30.68120585,71.12807773
B11,1,1,1,1,3,3,16,11,3,0,7.139201389,0.140071689,0.140071689,0.140071689,0.140071689,0.420215068,0.420215068,2.241147032,1.540788584,0.420215068,0,0.4955634,0.39133173,0.11310486,B11,939.6447252,16,2.126288243,19.25005228,8.102766783,0.080040748,5.731225285,0.116422906,5.467720675,0.247398675,6.587615271,0.887724657,54.15019765,24.20868804,2.76679842,0.480244488,12.64822136,42.02866916,2.173913046,30.09532126,2.371541503,1.855490066,0,0,5.782470088,41.33986073
B5,9,6,16,18,4,54,18,3,41,0,7.136828704,1.261064315,0.840709543,2.241892115,2.52212863,0.560473029,7.56638589,2.52212863,0.420354772,5.744848546,0,0.51181304,0.39373097,0.094455875,B5,1813.113441,19,10.26506352,27.5612612,15.11056511,0.503304525,7.125307123,0.488052872,18.12721812,2.765632943,24.57002457,11.16420946,14.96041496,22.55210981,10.31941032,6.039654295,2.948402949,33.0350788,0.122850123,5.734621255,6.715806716,17.71733604,0,0,14.37927823,29.70043176
B10,9,1,9,1,2,15,10,22,9,0,7.136145833,1.261184988,0.140131665,1.261184988,0.140131665,0.280263331,2.101974981,1.401316654,3.082896638,1.261184988,0,0.42945632,0.3802739,0.19026981,B10,1033.385621,16,4.334272409,22.0539215,35.79049466,0.629050705,2.812803097,0.10166476,24.15130941,1.944338543,3.233107008,0.775193796,17.71742647,14.09327743,6.789524736,2.096835685,3.87972842,22.93811158,2.133850631,52.56068115,3.491755577,4.860846357,0,0,11.0295367,49.69405219
B4,37,22,4,9,12,103,12,2,21,1,7.129930556,5.189391357,3.08558405,0.561015282,1.262284384,1.683045845,14.44614351,1.683045845,0.280507641,2.94533023,0.14025382,0.6316539,0.2673118,0.101034164,B4,5438.99848,1,17.99456516,34.30748702,35.47155105,1.663873104,14.91816056,1.439025388,2.587685114,0.555987082,7.014809041,4.488778055,25.62743569,54.40497117,11.23928293,9.263725935,1.122369446,17.7098238,0.046765394,3.074281511,1.964146532,7.297330447,0.007794232,0.102203507,12.3766836,9.985982216
B3,2,3,10,2,6,28,21,5,15,0,7.123206019,0.280772449,0.421158674,1.403862246,0.280772449,0.842317348,3.930814289,2.948110717,0.701931123,2.105793369,0,0.5095692,0.35029477,0.14013608,B3,1480.765,16,5.64352623,26.19606952,6.11940298,0.11789925,6.492537315,0.257234727,20.64676617,1.822079314,4.975124374,1.307609859,40.8955224,35.659164,9.75124378,3.301178992,6.268656716,40.62700964,0.373134328,10.07502679,4.47761194,6.832797426,0,0,10.88004656,34.71737045
B8,7,1,11,3,18,57,17,5,3,0,7.111643519,0.984301306,0.140614472,1.546759194,0.421843417,2.5310605,8.015024917,2.390446028,0.703072361,0.421843417,0,0.51847047,0.38638505,0.095144555,B8,1764.235705,19,11.45445491,42.63571412,10.56960472,0.253949408,1.068008837,0.052768708,11.20795482,1.233468553,3.682789102,1.2070842,60.54505278,65.83555951,9.796219003,4.135747502,2.504296587,20.24009762,0.184139455,6.200323207,0.441934692,0.841001287,0,0,16.80341314,46.6114817
B7,1,8,45,23,2,116,10,19,104,0,7.111469907,0.140617905,1.12494324,6.327805726,3.234211815,0.28123581,16.31167698,1.40617905,2.671740195,14.62426212,0,0.64781314,0.19702637,0.15516056,B7,2105.926546,31,14.69597725,40.55279762,1.176920869,0.038142793,6.659649794,0.443843406,35.73820687,5.305315719,22.0074634,9.729879677,5.243517366,7.690974028,15.53918285,8.849127917,1.148215482,12.51777107,0.545402354,24.77201012,11.94144101,30.65293526,0,0,35.41855965,29.72540965
B11,4,16,46,28,42,95,52,9,30,0,7.105104167,0.56297556,2.251902242,6.474218945,3.940828923,5.911243384,13.37066956,7.318682285,1.266695011,4.222316703,0,0.4955634,0.39133173,0.11310486,B11,939.6447252,27,31.45766688,110.7006993,2.201243791,0.055941211,6.227909267,0.325476136,17.08200975,1.988455768,12.5274037,4.34307219,51.48762919,59.21885727,5.950516756,2.657207517,2.791821395,23.86655478,0.120799964,4.302387673,1.610666189,3.242047448,0,0,85.54955723,237.7318995
B7,10,3,62,18,46,122,8,5,64,0,7.102789352,1.407897588,0.422369277,8.728965049,2.534215659,6.476328907,17.17635058,1.126318071,0.703948794,9.010544566,0,0.64781314,0.19702637,0.15516056,B7,2105.926546,45,33.26580422,96.25514233,5.205688165,0.160893985,1.104621637,0.070208285,21.77924496,3.083313831,7.618080243,3.212029019,53.34349077,74.61677978,7.228711698,3.925813246,0.406297613,4.224198456,0.063484002,2.749824478,3.250380904,7.956938919,0,0,80.1734278,70.55551539
B10,0,1,0,0,3,11,3,0,0,0,7.102673611,0,0.140792053,0,0,0.422376159,1.548712584,0.422376159,0,0,0,0.42945632,0.3802739,0.19026981,B10,1033.385621,4,1.547304663,6.572173034,0,0,7.916287533,0.342759212,0,0,0,0,74.79526842,71.27249357,14.01273886,5.184233079,3.275705186,23.20051414,0,0,0,0,0,0,3.937466766,14.80906286
B6,1,0,5,2,4,2,25,2,14,0,7.097314815,0.140898357,0,0.704491787,0.281796715,0.56359343,0.281796715,3.522458937,0.281796715,1.972577005,0,0.50493085,0.37326506,0.121804066,B6,1831.570135,45,3.29138563,22.3633873,5.265410942,0.069304435,0,0,17.76541095,1.071068548,8.561643838,1.537298387,46.91780823,27.94858871,1.198630137,0.277217742,12.84246576,56.86113911,0.256849315,4.737903226,7.191780824,7.497479839,0,0,4.814352397,24.18143813
B4,107,18,14,48,17,123,33,43,57,3,7.096990741,15.07681268,2.536286245,1.97266708,6.763429988,2.395381454,17.33128934,4.649858117,6.058906031,8.031573111,0.422714374,0.6316539,0.2673118,0.101034164,B4,5438.99848,34,39.84928406,87.86400078,46.53654397,1.887518642,5.537286517,0.461856728,4.108765603,0.763346537,16.97252573,9.391086807,16.47042184,30.23397533,6.088893602,4.339528841,1.400233372,19.10451112,0.456136629,25.92812355,2.418584916,7.769777251,0.010607829,0.12027519,27.40838558,25.57483586
B11,1,7,4,0,12,14,17,5,2,0,7.096666667,0.140911226,0.986378581,0.563644904,0,1.690934711,1.972757163,2.395490841,0.70455613,0.281822452,0,0.4955634,0.39133173,0.11310486,B11,939.6447252,19,6.751056834,31.08783467,2.567313715,0.049859487,12.71133375,0.50766023,6.929659783,0.616444566,0,0,68.62867877,60.32091378,4.091003966,1.396065633,4.25798372,27.81706101,0.313087038,8.521439584,0.500939261,0.770555707,0,0,18.3595918,66.76172807
B2,29,0,27,29,7,115,24,4,41,0,7.094872685,4.087458829,0,3.805565117,4.087458829,0.986627993,16.20888846,3.382724548,0.563787425,5.778821104,0,0.6990765,0.2138661,0.087057345,B2,1237.187186,34,18.36255642,40.48134656,27.37949033,1.110685561,0,0,17.20141234,3.19626754,22.25974823,12.31851259,14.72213693,27.02900316,12.35799816,8.808885485,2.210623273,30.16608057,0.092109303,5.236586473,3.776481425,12.13397862,0,0,69.3994103,46.80527852
B1,17,2,1,8,16,4,11,14,4,0,7.084930556,2.399458946,0.282289288,0.141144644,1.129157151,2.258314302,0.564578575,1.552591082,1.976025014,0.564578575,0,0.6375721,0.23959127,0.12283663,B1,3170.345282,1,11.02339669,40.41818022,26.77336748,0.653024165,2.227912934,0.111747451,1.062740078,0.118731667,10.24327785,3.408297249,56.13316261,61.96396145,0.717029449,0.307305489,1.690140844,13.86716021,0.537772087,18.38245565,0.61459667,1.187316663,0,0,14.51235464,19.99589686
B2,13,1,1,4,3,7,8,4,12,0,7.083125,1.835348098,0.141180623,0.141180623,0.564722492,0.423541869,0.988264361,1.129444984,0.564722492,1.694167476,0,0.6990765,0.2138661,0.087057345,B2,1237.187186,1,4.716844613,13.51663285,47.85992217,1.493628577,2.604010776,0.167119281,2.484286143,0.355128473,11.97246334,5.097138082,24.60341216,34.75036557,2.933253518,1.608523083,2.873391201,30.16503029,0.3591739,15.70921245,4.310086801,10.65385419,0,0,17.82683343,15.62817986
B4,11,4,2,4,11,81,2,1,13,1,7.08306713,1.552999541,0.564727106,0.282363553,0.564727106,1.552999541,11.43572389,0.282363553,0.141181776,1.835363094,0.141181776,0.6316539,0.2673118,0.101034164,B4,5438.99848,16,9.316585428,23.93031111,20.50310653,0.713864307,5.273526294,0.377581121,2.515532657,0.401179941,6.061524475,2.879056048,45.67358691,71.97050148,17.18442188,10.51327433,0.363691469,4.259587022,0.045461433,2.218289079,2.363994545,6.519174042,0.015153811,0.147492625,6.407958682,6.96546678
B6,1,0,19,31,4,20,31,12,72,0,7.081446759,0.141214082,0,2.683067549,4.377636527,0.564856326,2.824281631,4.377636527,1.694568978,10.16741387,0,0.50493085,0.37326506,0.121804066,B6,1831.570135,31,10.51762479,43.9712407,1.651450059,0.035326611,0,0,21.17346939,2.074635494,41.62191192,12.14593102,14.71535983,14.24625859,3.759398497,1.413064423,4.99462943,35.94000899,0.483351235,14.49033335,11.60042965,19.65444152,0,0,15.38426602,47.54592059
B7,5,8,9,7,29,40,15,3,3,0,7.08068287,0.706146581,1.12983453,1.271063846,0.988605213,4.09565017,5.649172648,2.118439743,0.423687949,0.423687949,0,0.64781314,0.19702637,0.15516056,B7,2105.926546,8,16.22583614,58.161057,5.352946296,0.133553494,6.057968493,0.310815405,6.501871356,0.743043077,6.0927844,2.073721528,69.16180695,78.0947987,4.874227522,2.136855908,1.566715989,13.14894857,0.0783358,2.739060757,0.313343198,0.619202565,0,0,39.10565016,42.63235452
B10,1,1,1,1,1,1,5,3,0,0,7.080555556,0.141231856,0.141231856,0.141231856,0.141231856,0.141231856,0.141231856,0.706159278,0.423695567,0,0,0.42945632,0.3802739,0.19026981,B10,1033.385621,49,1.05923892,5.998116913,16.4,0.259006358,11.6,0.376736521,11.06666667,0.800565106,13.33333334,2.872615969,36.53333334,26.11255008,1.866666667,0.518012716,7.999999979,42.50058861,1.199999997,26.55992464,0,0,0,0,2.695473067,13.51554348
B14,0,0,1,0,2,11,5,0,1,0,7.07994213,0,0,0.141244092,0,0.282488185,1.553685016,0.706220462,0,0.141244092,0,0.39439645,0.39619225,0.20941132,B14,1196.438789,49,1.210461872,6.192141012,0,0,0,0,9.684947463,0.775547443,0,0,63.9439907,50.59306572,17.9696616,5.52007299,7.00116686,41.17244524,0,0,1.400233368,1.938868607,0,0,2.55361049,13.12252341
